,date,hour,season,year,month,holiday,dow,workingday,weather_condition,casual,registered,cnt,temp,atemp,humidity,windspeed,nCnt,nCasual,nRegistered
181,2011-01-08,13,1,2011,1,0,6,0,1,7,95,102,0.2,0.1818,0.44,0.3284,0.10218978102189781,0.10294117647058823,0.10662177328843996
182,2011-01-08,14,1,2011,1,0,6,0,1,12,83,95,0.2,0.1667,0.32,0.4925,0.10636079249217935,0.17647058823529413,0.0931537598204265
183,2011-01-08,15,1,2011,1,0,6,0,1,5,69,74,0.2,0.1667,0.32,0.4478,0.09906152241918666,0.07352941176470588,0.07744107744107744
184,2011-01-08,16,1,2011,1,0,6,0,1,8,68,76,0.18,0.1364,0.29,0.4478,0.07716371220020855,0.11764705882352941,0.07631874298540965
185,2011-01-08,17,1,2011,1,0,6,0,1,5,64,69,0.16,0.1212,0.37,0.5522,0.07924921793534932,0.07352941176470588,0.0718294051627385
186,2011-01-08,18,1,2011,1,0,6,0,1,3,52,55,0.14,0.1212,0.39,0.2985,0.07194994786235662,0.04411764705882353,0.058361391694725026
187,2011-01-08,19,1,2011,1,0,6,0,1,4,26,30,0.14,0.1212,0.36,0.2537,0.05735140771637122,0.058823529411764705,0.029180695847362513
188,2011-01-08,20,1,2011,1,0,6,0,1,0,28,28,0.12,0.1212,0.36,0.2537,0.03128258602711158,0.0,0.031425364758698095
189,2011-01-08,21,1,2011,1,0,6,0,1,2,35,37,0.12,0.1061,0.39,0.3582,0.029197080291970802,0.029411764705882353,0.03928170594837262
190,2011-01-08,22,1,2011,1,0,6,0,1,1,33,34,0.12,0.1061,0.36,0.3881,0.03858185610010428,0.014705882352941176,0.037037037037037035
191,2011-01-08,23,1,2011,1,0,6,0,1,0,22,22,0.1,0.0606,0.39,0.4478,0.035453597497393116,0.0,0.024691358024691357
192,2011-01-09,0,1,2011,1,0,0,0,1,1,24,25,0.1,0.0758,0.42,0.3881,0.022940563086548488,0.018518518518518517,0.03125
193,2011-01-09,1,1,2011,1,0,0,0,1,0,12,12,0.1,0.0606,0.42,0.4627,0.030413625304136254,0.0,0.015625
194,2011-01-09,2,1,2011,1,0,0,0,1,0,11,11,0.1,0.0606,0.46,0.4627,0.014598540145985401,0.0,0.014322916666666666
195,2011-01-09,3,1,2011,1,0,0,0,1,0,4,4,0.1,0.0758,0.46,0.4179,0.01338199513381995,0.0,0.005208333333333333
196,2011-01-09,4,1,2011,1,0,0,0,1,0,1,1,0.08,0.0909,0.53,0.19399999999999998,0.004866180048661801,0.0,0.0013020833333333333
197,2011-01-09,5,1,2011,1,0,0,0,1,0,1,1,0.08,0.0909,0.53,0.19399999999999998,0.0012165450121654502,0.0,0.0013020833333333333
198,2011-01-09,6,1,2011,1,0,0,0,1,0,1,1,0.1,0.0909,0.49,0.2836,0.0012165450121654502,0.0,0.0013020833333333333
199,2011-01-09,7,1,2011,1,0,0,0,1,1,5,6,0.08,0.0909,0.53,0.19399999999999998,0.0012165450121654502,0.018518518518518517,0.006510416666666667
200,2011-01-09,8,1,2011,1,0,0,0,1,0,10,10,0.1,0.0909,0.49,0.2836,0.0072992700729927005,0.0,0.013020833333333334
201,2011-01-09,9,1,2011,1,0,0,0,1,0,19,19,0.12,0.0758,0.46,0.5224,0.012165450121654502,0.0,0.024739583333333332
202,2011-01-09,10,1,2011,1,0,0,0,1,0,49,49,0.14,0.1061,0.43,0.3881,0.023114355231143552,0.0,0.06380208333333333
203,2011-01-09,11,1,2011,1,0,0,0,1,2,47,49,0.16,0.1212,0.4,0.5224,0.05961070559610705,0.037037037037037035,0.061197916666666664
204,2011-01-09,12,1,2011,1,0,0,0,1,4,79,83,0.18,0.1364,0.37,0.4478,0.05961070559610705,0.07407407407407407,0.10286458333333333
205,2011-01-09,13,1,2011,1,0,0,0,1,6,69,75,0.2,0.1667,0.34,0.4478,0.10097323600973236,0.1111111111111111,0.08984375
206,2011-01-09,14,1,2011,1,0,0,0,1,8,64,72,0.22,0.1818,0.32,0.4627,0.09124087591240876,0.14814814814814814,0.08333333333333333
207,2011-01-09,15,1,2011,1,0,0,0,1,5,77,82,0.22,0.19699999999999998,0.35,0.3582,0.08759124087591241,0.09259259259259259,0.10026041666666667
208,2011-01-09,16,1,2011,1,0,0,0,1,13,79,92,0.2,0.1667,0.34,0.4478,0.09975669099756691,0.24074074074074073,0.10286458333333333
209,2011-01-09,17,1,2011,1,0,0,0,1,3,59,62,0.18,0.1515,0.37,0.3881,0.11192214111922141,0.05555555555555555,0.07682291666666667
210,2011-01-09,18,1,2011,1,0,0,0,1,4,44,48,0.16,0.1364,0.4,0.3284,0.07542579075425791,0.07407407407407407,0.057291666666666664
211,2011-01-09,19,1,2011,1,0,0,0,1,1,40,41,0.16,0.1364,0.43,0.3284,0.058394160583941604,0.018518518518518517,0.052083333333333336
212,2011-01-09,20,1,2011,1,0,0,0,1,0,38,38,0.14,0.1212,0.46,0.2537,0.049878345498783457,0.0,0.049479166666666664
213,2011-01-09,21,1,2011,1,0,0,0,1,1,19,20,0.14,0.1061,0.46,0.4179,0.046228710462287104,0.018518518518518517,0.024739583333333332
214,2011-01-09,22,1,2011,1,0,0,0,1,5,10,15,0.14,0.1212,0.46,0.2985,0.024330900243309004,0.09259259259259259,0.013020833333333334
215,2011-01-09,23,1,2011,1,0,0,0,1,0,6,6,0.12,0.1364,0.5,0.19399999999999998,0.01824817518248175,0.0,0.0078125
216,2011-01-10,0,1,2011,1,0,1,1,1,2,3,5,0.12,0.1212,0.5,0.2836,0.0072992700729927005,0.04878048780487805,0.00234375
217,2011-01-10,1,1,2011,1,0,1,1,1,1,0,1,0.12,0.1212,0.5,0.2836,0.003785011355034065,0.024390243902439025,0.0
218,2011-01-10,2,1,2011,1,0,1,1,1,0,3,3,0.12,0.1212,0.5,0.2239,0.000757002271006813,0.0,0.00234375
219,2011-01-10,3,1,2011,1,0,1,1,1,0,1,1,0.12,0.1212,0.5,0.2239,0.002271006813020439,0.0,0.00078125
220,2011-01-10,4,1,2011,1,0,1,1,1,1,2,3,0.1,0.1212,0.54,0.1343,0.000757002271006813,0.024390243902439025,0.0015625
221,2011-01-10,5,1,2011,1,0,1,1,1,0,3,3,0.1,0.1061,0.54,0.2537,0.002271006813020439,0.0,0.00234375
222,2011-01-10,6,1,2011,1,0,1,1,1,0,31,31,0.12,0.1212,0.5,0.2836,0.002271006813020439,0.0,0.02421875
223,2011-01-10,7,1,2011,1,0,1,1,1,2,75,77,0.12,0.1212,0.5,0.2239,0.023467070401211203,0.04878048780487805,0.05859375
224,2011-01-10,8,1,2011,1,0,1,1,2,4,184,188,0.12,0.1212,0.5,0.2836,0.0582891748675246,0.0975609756097561,0.14375
225,2011-01-10,9,1,2011,1,0,1,1,2,2,92,94,0.14,0.1212,0.5,0.2537,0.14231642694928084,0.04878048780487805,0.071875
226,2011-01-10,10,1,2011,1,0,1,1,2,0,31,31,0.14,0.1212,0.5,0.2985,0.07115821347464042,0.0,0.02421875
227,2011-01-10,11,1,2011,1,0,1,1,2,2,28,30,0.16,0.1364,0.47,0.2836,0.023467070401211203,0.04878048780487805,0.021875
228,2011-01-10,12,1,2011,1,0,1,1,2,5,47,52,0.2,0.1818,0.4,0.2836,0.022710068130204392,0.12195121951219512,0.03671875
229,2011-01-10,13,1,2011,1,0,1,1,2,4,50,54,0.2,0.1818,0.4,0.2836,0.03936411809235428,0.0975609756097561,0.0390625
230,2011-01-10,14,1,2011,1,0,1,1,2,0,47,47,0.2,0.19699999999999998,0.4,0.2239,0.0408781226343679,0.0,0.03671875
231,2011-01-10,15,1,2011,1,0,1,1,2,2,43,45,0.2,0.19699999999999998,0.4,0.2239,0.03557910673732021,0.04878048780487805,0.03359375
232,2011-01-10,16,1,2011,1,0,1,1,1,4,70,74,0.2,0.2121,0.4,0.1343,0.03406510219530658,0.0975609756097561,0.0546875
233,2011-01-10,17,1,2011,1,0,1,1,1,4,174,178,0.2,0.2273,0.4,0.1045,0.056018168054504165,0.0975609756097561,0.1359375
234,2011-01-10,18,1,2011,1,0,1,1,1,1,154,155,0.2,0.19699999999999998,0.4,0.2239,0.13474640423921272,0.024390243902439025,0.1203125
235,2011-01-10,19,1,2011,1,0,1,1,1,3,92,95,0.16,0.1667,0.47,0.1642,0.11733535200605602,0.07317073170731707,0.071875
236,2011-01-10,20,1,2011,1,0,1,1,1,1,73,74,0.16,0.1667,0.5,0.1642,0.07191521574564724,0.024390243902439025,0.05703125
237,2011-01-10,21,1,2011,1,0,1,1,1,1,37,38,0.14,0.1364,0.59,0.19399999999999998,0.056018168054504165,0.024390243902439025,0.02890625
238,2011-01-10,22,1,2011,1,0,1,1,1,2,22,24,0.14,0.1515,0.59,0.1642,0.028766086298258896,0.04878048780487805,0.0171875
239,2011-01-10,23,1,2011,1,0,1,1,1,0,18,18,0.14,0.1515,0.59,0.1642,0.018168054504163512,0.0,0.0140625
240,2011-01-11,0,1,2011,1,0,2,1,1,2,10,12,0.14,0.1667,0.59,0.1045,0.013626040878122634,0.046511627906976744,0.008136696501220505
241,2011-01-11,1,1,2011,1,0,2,1,1,0,3,3,0.14,0.1515,0.59,0.1642,0.009433962264150943,0.0,0.0024410089503661514
242,2011-01-11,2,1,2011,1,0,2,1,2,0,3,3,0.16,0.1515,0.55,0.19399999999999998,0.0023584905660377358,0.0,0.0024410089503661514
243,2011-01-11,3,1,2011,1,0,2,1,2,0,4,4,0.16,0.1616,0.55,0.17409999999999998,0.0023584905660377358,0.0,0.0032546786004882017
244,2011-01-11,4,1,2011,1,0,2,1,2,0,5,5,0.16,0.1717,0.55,0.1542,0.0031446540880503146,0.0,0.0040683482506102524
245,2011-01-11,5,1,2011,1,0,2,1,2,0,6,6,0.16,0.1818,0.55,0.1343,0.003930817610062893,0.0,0.004882017900732303
246,2011-01-11,6,1,2011,1,0,2,1,2,0,27,27,0.16,0.1818,0.55,0.1343,0.0047169811320754715,0.0,0.021969080553295363
247,2011-01-11,7,1,2011,1,0,2,1,2,2,97,99,0.16,0.2273,0.55,0.0,0.02122641509433962,0.046511627906976744,0.07892595606183889
248,2011-01-11,8,1,2011,1,0,2,1,2,3,214,217,0.18,0.2121,0.51,0.0896,0.07783018867924528,0.06976744186046512,0.1741253051261188
249,2011-01-11,9,1,2011,1,0,2,1,2,3,127,130,0.18,0.19699999999999998,0.51,0.1642,0.17059748427672955,0.06976744186046512,0.10333604556550041
250,2011-01-11,10,1,2011,1,0,2,1,2,3,51,54,0.2,0.2121,0.51,0.1642,0.10220125786163523,0.06976744186046512,0.04149715215622457
251,2011-01-11,11,1,2011,1,0,2,1,2,4,31,35,0.2,0.2121,0.47,0.1343,0.04245283018867924,0.09302325581395349,0.025223759153783564
252,2011-01-11,12,1,2011,1,0,2,1,2,2,55,57,0.2,0.2273,0.51,0.1045,0.027515723270440252,0.046511627906976744,0.044751830756712775
253,2011-01-11,13,1,2011,1,0,2,1,2,6,46,52,0.2,0.2273,0.59,0.0896,0.04481132075471698,0.13953488372093023,0.03742880390561432
254,2011-01-11,14,1,2011,1,0,2,1,2,3,60,63,0.2,0.2273,0.59,0.0896,0.040880503144654086,0.06976744186046512,0.04882017900732303
255,2011-01-11,15,1,2011,1,0,2,1,2,2,45,47,0.16,0.19699999999999998,0.8,0.0896,0.049528301886792456,0.046511627906976744,0.03661513425549227
256,2011-01-11,16,1,2011,1,0,2,1,2,4,72,76,0.16,0.1515,0.86,0.2239,0.036949685534591194,0.09302325581395349,0.05858421480878763
257,2011-01-11,17,1,2011,1,0,2,1,2,6,130,136,0.16,0.1515,0.86,0.2239,0.059748427672955975,0.13953488372093023,0.10577705451586655
258,2011-01-11,18,1,2011,1,0,2,1,3,1,94,95,0.16,0.1818,0.93,0.1045,0.1069182389937107,0.023255813953488372,0.07648494711147275
259,2011-01-11,19,1,2011,1,0,2,1,3,0,51,51,0.16,0.2273,0.93,0.0,0.07468553459119497,0.0,0.04149715215622457
260,2011-01-11,20,1,2011,1,0,2,1,3,0,32,32,0.16,0.1515,0.93,0.19399999999999998,0.04009433962264151,0.0,0.026037428803905614
261,2011-01-11,21,1,2011,1,0,2,1,3,0,20,20,0.16,0.19699999999999998,0.86,0.0896,0.025157232704402517,0.0,0.01627339300244101
262,2011-01-11,22,1,2011,1,0,2,1,3,1,28,29,0.16,0.1818,0.93,0.1045,0.015723270440251572,0.023255813953488372,0.022782750203417412
263,2011-01-11,23,1,2011,1,0,2,1,3,1,18,19,0.16,0.19699999999999998,0.93,0.0896,0.02279874213836478,0.023255813953488372,0.014646053702196907
264,2011-01-12,0,1,2011,1,0,3,1,2,0,7,7,0.16,0.19699999999999998,0.86,0.0896,0.014937106918238994,0.0,0.006129597197898424
265,2011-01-12,1,1,2011,1,0,3,1,2,0,6,6,0.16,0.1818,0.86,0.1045,0.005998286203941731,0.0,0.005253940455341506
266,2011-01-12,2,1,2011,1,0,3,1,1,0,1,1,0.14,0.1515,0.86,0.1343,0.005141388174807198,0.0,0.0008756567425569177
267,2011-01-12,3,1,2011,1,0,3,1,1,0,2,2,0.14,0.1515,0.86,0.14426666666666668,0.000856898029134533,0.0,0.0017513134851138354
268,2011-01-12,4,1,2011,1,0,3,1,1,0,3,3,0.14,0.1515,0.86,0.15423333333333333,0.001713796058269066,0.0,0.002626970227670753
269,2011-01-12,5,1,2011,1,0,3,1,1,0,5,5,0.14,0.1515,0.86,0.1642,0.002570694087403599,0.0,0.0043782837127845885
270,2011-01-12,6,1,2011,1,0,3,1,1,0,16,16,0.12,0.1515,0.93,0.1343,0.004284490145672665,0.0,0.014010507880910683
271,2011-01-12,7,1,2011,1,0,3,1,1,0,54,54,0.14,0.1515,0.69,0.1343,0.013710368466152529,0.0,0.047285464098073555
272,2011-01-12,8,1,2011,1,0,3,1,1,3,125,128,0.16,0.1667,0.59,0.1642,0.04627249357326478,0.12,0.10945709281961472
273,2011-01-12,9,1,2011,1,0,3,1,1,3,78,81,0.16,0.1364,0.59,0.3284,0.10968294772922023,0.12,0.06830122591943957
274,2011-01-12,10,1,2011,1,0,3,1,1,0,39,39,0.18,0.1818,0.55,0.2239,0.06940874035989718,0.0,0.03415061295971979
275,2011-01-12,11,1,2011,1,0,3,1,1,3,32,35,0.2,0.1818,0.51,0.3881,0.033419023136246784,0.12,0.028021015761821366
276,2011-01-12,12,1,2011,1,0,3,1,1,3,52,55,0.2,0.1515,0.47,0.5821,0.029991431019708654,0.12,0.04553415061295972
277,2011-01-12,13,1,2011,1,0,3,1,1,0,49,49,0.22,0.19699999999999998,0.44,0.3582,0.04712939160239932,0.0,0.042907180385288964
278,2011-01-12,14,1,2011,1,0,3,1,1,0,44,44,0.2,0.1818,0.47,0.3284,0.04198800342759212,0.0,0.03852889667250438
279,2011-01-12,15,1,2011,1,0,3,1,1,1,48,49,0.2,0.1667,0.47,0.4179,0.037703513281919454,0.04,0.04203152364273205
280,2011-01-12,16,1,2011,1,0,3,1,1,5,63,68,0.22,0.19699999999999998,0.44,0.3284,0.04198800342759212,0.2,0.05516637478108581
281,2011-01-12,17,1,2011,1,0,3,1,1,0,139,139,0.2,0.1818,0.47,0.3582,0.05826906598114824,0.0,0.12171628721541156
282,2011-01-12,18,1,2011,1,0,3,1,1,2,135,137,0.2,0.1515,0.47,0.5224,0.11910882604970009,0.08,0.11821366024518389
283,2011-01-12,19,1,2011,1,0,3,1,1,1,82,83,0.18,0.1515,0.47,0.4179,0.11739502999143102,0.04,0.07180385288966724
284,2011-01-12,20,1,2011,1,0,3,1,1,2,54,56,0.16,0.1364,0.5,0.3284,0.07112253641816624,0.08,0.047285464098073555
285,2011-01-12,21,1,2011,1,0,3,1,1,0,57,57,0.16,0.1364,0.55,0.3284,0.04798628963153385,0.0,0.049912434325744305
286,2011-01-12,22,1,2011,1,0,3,1,1,1,32,33,0.16,0.1212,0.55,0.4478,0.04884318766066838,0.04,0.028021015761821366
287,2011-01-12,23,1,2011,1,0,3,1,1,1,19,20,0.14,0.1061,0.59,0.4179,0.028277634961439587,0.04,0.016637478108581436
288,2011-01-13,0,1,2011,1,0,4,1,1,1,6,7,0.14,0.1212,0.59,0.2836,0.01713796058269066,0.02631578947368421,0.0043859649122807015
289,2011-01-13,1,1,2011,1,0,4,1,1,0,2,2,0.14,0.1212,0.5,0.2836,0.004978662873399715,0.0,0.0014619883040935672
290,2011-01-13,2,1,2011,1,0,4,1,1,0,2,2,0.14,0.1212,0.5,0.3582,0.001422475106685633,0.0,0.0014619883040935672
291,2011-01-13,3,1,2011,1,0,4,1,1,0,3,3,0.14,0.1212,0.5,0.3284,0.001422475106685633,0.0,0.0021929824561403508
292,2011-01-13,4,1,2011,1,0,4,1,1,0,4,4,0.14,0.1212,0.5,0.2537,0.0021337126600284497,0.0,0.0029239766081871343
293,2011-01-13,5,1,2011,1,0,4,1,1,0,3,3,0.14,0.1212,0.5,0.2985,0.002844950213371266,0.0,0.0021929824561403508
294,2011-01-13,6,1,2011,1,0,4,1,1,0,28,28,0.12,0.1515,0.54,0.1343,0.0021337126600284497,0.0,0.02046783625730994
295,2011-01-13,7,1,2011,1,0,4,1,1,0,72,72,0.12,0.1515,0.54,0.1343,0.01991465149359886,0.0,0.05263157894736842
296,2011-01-13,8,1,2011,1,0,4,1,1,5,197,202,0.14,0.1364,0.5,0.19399999999999998,0.051209103840682786,0.13157894736842105,0.1440058479532164
297,2011-01-13,9,1,2011,1,0,4,1,1,2,137,139,0.14,0.1212,0.5,0.3284,0.14366998577524892,0.05263157894736842,0.10014619883040936
298,2011-01-13,10,1,2011,1,0,4,1,2,2,36,38,0.16,0.1364,0.5,0.3582,0.09886201991465149,0.05263157894736842,0.02631578947368421
299,2011-01-13,11,1,2011,1,0,4,1,2,4,33,37,0.2,0.1667,0.44,0.4478,0.02702702702702703,0.10526315789473684,0.02412280701754386
300,2011-01-13,12,1,2011,1,0,4,1,1,3,49,52,0.2,0.1667,0.44,0.4179,0.02631578947368421,0.07894736842105263,0.035818713450292396
301,2011-01-13,13,1,2011,1,0,4,1,1,2,81,83,0.22,0.19699999999999998,0.41,0.4478,0.03698435277382646,0.05263157894736842,0.05921052631578947
302,2011-01-13,14,1,2011,1,0,4,1,1,3,39,42,0.22,0.19699999999999998,0.41,0.3881,0.05903271692745377,0.07894736842105263,0.02850877192982456
303,2011-01-13,15,1,2011,1,0,4,1,1,5,55,60,0.24,0.2121,0.38,0.2985,0.029871977240398292,0.13157894736842105,0.0402046783625731
304,2011-01-13,16,1,2011,1,0,4,1,1,2,76,78,0.24,0.2121,0.38,0.3582,0.04267425320056899,0.05263157894736842,0.05555555555555555
305,2011-01-13,17,1,2011,1,0,4,1,1,4,158,162,0.2,0.1818,0.4,0.2836,0.05547652916073969,0.10526315789473684,0.1154970760233918
306,2011-01-13,18,1,2011,1,0,4,1,1,3,141,144,0.2,0.1818,0.4,0.3284,0.11522048364153627,0.07894736842105263,0.10307017543859649
307,2011-01-13,19,1,2011,1,0,4,1,1,1,98,99,0.16,0.1515,0.47,0.2537,0.10241820768136557,0.02631578947368421,0.07163742690058479
308,2011-01-13,20,1,2011,1,0,4,1,1,0,64,64,0.16,0.1515,0.47,0.2239,0.07041251778093884,0.0,0.04678362573099415
309,2011-01-13,21,1,2011,1,0,4,1,1,0,40,40,0.14,0.1212,0.46,0.2985,0.04551920341394026,0.0,0.029239766081871343
310,2011-01-13,22,1,2011,1,0,4,1,1,0,30,30,0.14,0.1212,0.46,0.3284,0.02844950213371266,0.0,0.021929824561403508
311,2011-01-13,23,1,2011,1,0,4,1,1,1,14,15,0.12,0.1364,0.5,0.19399999999999998,0.021337126600284494,0.02631578947368421,0.01023391812865497
312,2011-01-14,0,1,2011,1,0,5,1,1,0,14,14,0.12,0.1364,0.5,0.19399999999999998,0.010668563300142247,0.0,0.010211524434719184
313,2011-01-14,1,1,2011,1,0,5,1,1,0,5,5,0.1,0.1212,0.54,0.1642,0.009824561403508772,0.0,0.0036469730123997084
314,2011-01-14,2,1,2011,1,0,5,1,1,0,1,1,0.1,0.1212,0.54,0.1343,0.0035087719298245615,0.0,0.0007293946024799417
315,2011-01-14,3,1,2011,1,0,5,1,1,0,1,1,0.1,0.1364,0.54,0.1045,0.0007017543859649122,0.0,0.0007293946024799417
316,2011-01-14,4,1,2011,1,0,5,1,1,0,4,4,0.1,0.1364,0.54,0.09705,0.0007017543859649122,0.0,0.0029175784099197666
317,2011-01-14,5,1,2011,1,0,5,1,1,0,8,8,0.1,0.1364,0.54,0.0896,0.002807017543859649,0.0,0.005835156819839533
318,2011-01-14,6,1,2011,1,0,5,1,1,0,17,17,0.1,0.1818,0.54,0.0,0.005614035087719298,0.0,0.012399708242159009
319,2011-01-14,7,1,2011,1,0,5,1,1,0,70,70,0.1,0.1212,0.74,0.1642,0.011929824561403509,0.0,0.05105762217359591
320,2011-01-14,8,1,2011,1,0,5,1,1,2,156,158,0.12,0.1667,0.68,0.0,0.04912280701754386,0.037037037037037035,0.1137855579868709
321,2011-01-14,9,1,2011,1,0,5,1,1,0,117,117,0.14,0.1515,0.69,0.1343,0.11087719298245614,0.0,0.08533916849015317
322,2011-01-14,10,1,2011,1,0,5,1,1,4,40,44,0.18,0.1818,0.55,0.19399999999999998,0.08210526315789474,0.07407407407407407,0.029175784099197667
323,2011-01-14,11,1,2011,1,0,5,1,1,6,47,53,0.18,0.1667,0.51,0.2836,0.030877192982456142,0.1111111111111111,0.034281546316557256
324,2011-01-14,12,1,2011,1,0,5,1,1,2,59,61,0.2,0.19699999999999998,0.44,0.2537,0.037192982456140354,0.037037037037037035,0.043034281546316555
325,2011-01-14,13,1,2011,1,0,5,1,1,4,73,77,0.22,0.19699999999999998,0.37,0.3881,0.04280701754385965,0.07407407407407407,0.05324580598103574
326,2011-01-14,14,1,2011,1,0,5,1,1,5,59,64,0.22,0.2121,0.41,0.2836,0.05403508771929825,0.09259259259259259,0.043034281546316555
327,2011-01-14,15,1,2011,1,0,5,1,1,9,59,68,0.24,0.2424,0.38,0.1642,0.04491228070175438,0.16666666666666666,0.043034281546316555
328,2011-01-14,16,1,2011,1,0,5,1,1,3,87,90,0.22,0.2424,0.41,0.1045,0.047719298245614036,0.05555555555555555,0.06345733041575492
329,2011-01-14,17,1,2011,1,0,5,1,1,4,155,159,0.22,0.2273,0.41,0.1642,0.06315789473684211,0.07407407407407407,0.11305616338439095
330,2011-01-14,18,1,2011,1,0,5,1,1,5,134,139,0.2,0.2576,0.47,0.0,0.11157894736842106,0.09259259259259259,0.09773887673231219
331,2011-01-14,19,1,2011,1,0,5,1,1,3,89,92,0.16,0.19699999999999998,0.59,0.0896,0.09754385964912281,0.05555555555555555,0.06491611962071481
332,2011-01-14,20,1,2011,1,0,5,1,1,0,68,68,0.18,0.2424,0.59,0.0,0.06456140350877193,0.0,0.049598832968636035
333,2011-01-14,21,1,2011,1,0,5,1,1,4,48,52,0.16,0.2273,0.69,0.0,0.047719298245614036,0.07407407407407407,0.0350109409190372
334,2011-01-14,22,1,2011,1,0,5,1,2,2,34,36,0.16,0.2273,0.69,0.0,0.036491228070175435,0.037037037037037035,0.024799416484318017
335,2011-01-14,23,1,2011,1,0,5,1,2,1,26,27,0.18,0.2424,0.55,0.0,0.02526315789473684,0.018518518518518517,0.018964259664478483
336,2011-01-15,0,1,2011,1,0,6,0,1,3,25,28,0.18,0.2424,0.55,0.0,0.018947368421052633,0.013513513513513514,0.024366471734892786
337,2011-01-15,1,1,2011,1,0,6,0,2,2,18,20,0.16,0.19699999999999998,0.59,0.0896,0.022435897435897436,0.009009009009009009,0.017543859649122806
338,2011-01-15,2,1,2011,1,0,6,0,2,0,12,12,0.16,0.19699999999999998,0.59,0.0896,0.016025641025641024,0.0,0.011695906432748537
339,2011-01-15,3,1,2011,1,0,6,0,2,1,7,8,0.16,0.2273,0.59,0.0,0.009615384615384616,0.0045045045045045045,0.00682261208576998
340,2011-01-15,4,1,2011,1,0,6,0,2,0,5,5,0.16,0.2273,0.59,0.0,0.00641025641025641,0.0,0.004873294346978557
341,2011-01-15,5,1,2011,1,0,6,0,1,0,1,1,0.16,0.2273,0.59,0.0,0.004006410256410256,0.0,0.0009746588693957114
342,2011-01-15,6,1,2011,1,0,6,0,1,1,2,3,0.14,0.1667,0.63,0.1045,0.0008012820512820513,0.0045045045045045045,0.001949317738791423
343,2011-01-15,7,1,2011,1,0,6,0,1,1,9,10,0.14,0.2121,0.63,0.0,0.002403846153846154,0.0045045045045045045,0.008771929824561403
344,2011-01-15,8,1,2011,1,0,6,0,1,1,22,23,0.14,0.1515,0.63,0.1343,0.008012820512820512,0.0045045045045045045,0.021442495126705652
345,2011-01-15,9,1,2011,1,0,6,0,1,2,31,33,0.16,0.1818,0.64,0.1343,0.01842948717948718,0.009009009009009009,0.030214424951267055
346,2011-01-15,10,1,2011,1,0,6,0,1,2,57,59,0.18,0.19699999999999998,0.59,0.1642,0.026442307692307692,0.009009009009009009,0.05555555555555555
347,2011-01-15,11,1,2011,1,0,6,0,1,18,54,72,0.2,0.19699999999999998,0.55,0.2239,0.047275641025641024,0.08108108108108109,0.05263157894736842
348,2011-01-15,12,1,2011,1,0,6,0,1,15,74,89,0.24,0.2273,0.48,0.2239,0.057692307692307696,0.06756756756756757,0.07212475633528265
349,2011-01-15,13,1,2011,1,0,6,0,1,21,80,101,0.28,0.2576,0.38,0.2985,0.07131410256410256,0.0945945945945946,0.07797270955165692
350,2011-01-15,14,1,2011,1,0,6,0,1,26,92,118,0.3,0.2879,0.39,0.2836,0.08092948717948718,0.11711711711711711,0.08966861598440545
351,2011-01-15,15,1,2011,1,0,6,0,2,21,108,129,0.32,0.3182,0.36,0.19399999999999998,0.09455128205128205,0.0945945945945946,0.10526315789473684
352,2011-01-15,16,1,2011,1,0,6,0,2,33,95,128,0.34,0.3333,0.34,0.19399999999999998,0.10336538461538461,0.14864864864864866,0.09259259259259259
353,2011-01-15,17,1,2011,1,0,6,0,2,29,54,83,0.32,0.303,0.36,0.2836,0.10256410256410256,0.13063063063063063,0.05263157894736842
354,2011-01-15,18,1,2011,1,0,6,0,2,15,69,84,0.3,0.2879,0.45,0.2537,0.06650641025641026,0.06756756756756757,0.06725146198830409
355,2011-01-15,19,1,2011,1,0,6,0,2,14,60,74,0.32,0.303,0.39,0.2537,0.0673076923076923,0.06306306306306306,0.05847953216374269
356,2011-01-15,20,1,2011,1,0,6,0,2,6,35,41,0.32,0.303,0.39,0.2537,0.05929487179487179,0.02702702702702703,0.0341130604288499
357,2011-01-15,21,1,2011,1,0,6,0,2,6,51,57,0.32,0.303,0.39,0.2239,0.032852564102564104,0.02702702702702703,0.049707602339181284
358,2011-01-15,22,1,2011,1,0,6,0,2,0,26,26,0.3,0.3182,0.42,0.1045,0.04567307692307692,0.0,0.025341130604288498
359,2011-01-15,23,1,2011,1,0,6,0,1,5,39,44,0.3,0.2879,0.45,0.2836,0.020833333333333332,0.02252252252252252,0.038011695906432746
360,2011-01-16,0,1,2011,1,0,0,0,1,6,33,39,0.26,0.303,0.56,0.0,0.035256410256410256,0.02390438247011952,0.03462749213011543
361,2011-01-16,1,1,2011,1,0,0,0,1,4,19,23,0.26,0.2727,0.56,0.1343,0.03239202657807309,0.01593625498007968,0.01993704092339979
362,2011-01-16,2,1,2011,1,0,0,0,1,3,13,16,0.26,0.2879,0.56,0.0896,0.01910299003322259,0.01195219123505976,0.013641133263378805
363,2011-01-16,3,1,2011,1,0,0,0,1,9,6,15,0.22,0.2727,0.69,0.0,0.013289036544850499,0.035856573705179286,0.0062959076600209865
364,2011-01-16,4,1,2011,1,0,0,0,1,0,1,1,0.26,0.2576,0.56,0.1642,0.012458471760797342,0.0,0.001049317943336831
365,2011-01-16,5,1,2011,1,0,0,0,2,1,1,2,0.26,0.2576,0.56,0.1642,0.0008305647840531562,0.00398406374501992,0.001049317943336831
